id,name,scriptid,scripttype,owner,scriptfile,isinactive
1067,Global DD Payment Selection,customscript_10184_global_dd_selection,SCRIPTLET,-5,193434,F
1077,Global DD Payment Selection SS2,customscript_15767_ge_dd_selection_su,SCRIPTLET,-5,193431,F
1357,Global EFT Batch Selection,customscript_17801_ge_batch_list_su,SCRIPTLET,-5,571053,F
333,Global EFT Payment Selection,customscript_15529_global_eft_selection,SCRIPTLET,-5,2998,F
1070,Global EFT Payment Selection SS2,customscript_15767_ge_eft_selection_su,SCRIPTLET,-5,193424,F
2794,Inbound Printing | Purchase Order SL,customscript_illuminet_print_po_sl,SCRIPTLET,4,991936,F
2948,Inbound Ship | Update ESD and Tracking S,customscript_pre_inbd_ship_update_es_sl,SCRIPTLET,15382,1135079,F
2793,Inbound Shipment | Add Items,customscript_lyte_sl_add_item,SCRIPTLET,4,991935,F
519,Item Substitute Transactions Popup SU,customscript_scm_is_trans_popup_su,SCRIPTLET,4,4134,F
1983,Job Manager SU,customscript_str_jobmanager_su,SCRIPTLET,17891,807005,F
4118,LA Backend Controller,customscript_lsp_backendcontroller_sl,SCRIPTLET,17891,1587383,F
293,LA Create CSV Files for Update,customscript293,SCRIPTLET,5,2476,F
3,LSA Update On-Demand,customscript_lsa_sl_update_lsa,SCRIPTLET,-5,5,F
47,License Client Admin Page,customscript_8299_client_admin_page,SCRIPTLET,5,291,F
48,License Client Set Test Mode,customscript_8299_su_set_test_mode,SCRIPTLET,5,285,F
49,License Info Retrieval SU,customscript_8299_su_app_get_license,SCRIPTLET,5,302,F
50,License Info Retrieval for SuiteApps SU,customscript_8299_su_get_license,SCRIPTLET,5,287,F
3059,Look up Field ID SL,customscript_cat_sl_look_up_field_id,SCRIPTLET,8,1153670,F
46,Manual License Request SU,customscript_8299_manual_request_su,SCRIPTLET,5,286,F
828,Mass IFUL - Set Details,customscript828,SCRIPTLET,5,77945,F
298,Merge Location - SL,customscript298,SCRIPTLET,5,2636,F
287,Most Ordered Items SL,customscript44,SCRIPTLET,5,2469,F
25,NAW ShowExceptions SU,customscript_wd_naw_su_showexc,SCRIPTLET,5,52,F
4633,NS | SL | Forge,customscript_sftp_ctr_config_ns_sl_forge,SCRIPTLET,17891,1631216,F
4626,NS | SL | SFTP Decrypt Files,customscript_ns_sl_sftp_dt_files,SCRIPTLET,17891,1631222,F
4627,NS | SL | SFTP Folders to Process,customscript_ns_sl_sftp_folders_to_proc,SCRIPTLET,17891,1631223,F
4634,NS | SL | SFTP Folders to Process IB,customscript_sl_sftp_ib_folders_to_proc,SCRIPTLET,17891,1631224,F
4629,NS | SL | SFTP Set Password,customscript_ns_sl_sftp_set_ib_password,SCRIPTLET,17891,1631218,F
4630,NS | SL | SFTP Set Password,customscript_ns_sl_sftp_set_password,SCRIPTLET,17891,1631219,F
4628,NS | SL | SFTP Test Connection,customscript_ns_sl_sftp_ib_test,SCRIPTLET,17891,1631217,F
4631,NS | SL | SFTP Test Connection,customscript_ns_sl_sftp_test,SCRIPTLET,17891,1631220,F
4632,NS | SL | SFTP Transfer,customscript_ns_sl_sftp_transfer,SCRIPTLET,17891,1631221,F
172,NSAPM AH SL Lists v2,customscript_nsapm_ah_sl_lists_v2,SCRIPTLET,5,1094,F
173,NSAPM AH SL Main,customscript_nsapm_ah_sl_main,SCRIPTLET,5,1093,F
174,NSAPM AH SL Overview v2,customscript_nsapm_ah_sl_overview_v2,SCRIPTLET,5,1095,F
175,NSAPM AH SL Smell Details v2,customscript_nsapm_ah_sl_smelldetails_v2,SCRIPTLET,5,1096,F
176,NSAPM AH SL Snooze v2,customscript_nsapm_ah_sl_snooze_v2,SCRIPTLET,5,1097,F
177,NSAPM APM Setup SL Main,customscript_nsapm_apmsetup_sl_main,SCRIPTLET,5,1290,F
178,NSAPM CD SL Concurrency v2,customscript_nsapm_cd_sl_concurrency_v2,SCRIPTLET,5,1183,F
179,NSAPM CD SL Instances v2,customscript_nsapm_cd_sl_instances_v2,SCRIPTLET,5,1184,F
180,NSAPM CD SL Main,customscript_nsapm_cd_sl_main,SCRIPTLET,5,1182,F
181,NSAPM CD SL Violations v2,customscript_nsapm_cd_sl_violations_v2,SCRIPTLET,5,1185,F
182,NSAPM CM SL Concurrency v2,customscript_nsapm_cm_sl_concurrency_v2,SCRIPTLET,5,1192,F
183,NSAPM CM SL Main,customscript_nsapm_cm_sl_main,SCRIPTLET,5,1191,F
184,NSAPM CM SL Violations v2,customscript_nsapm_cm_sl_violations_v2,SCRIPTLET,5,1193,F
185,NSAPM PRF SL FRHT Logs v2,customscript_nsapm_prf_sl_frhtlogs_v2,SCRIPTLET,5,1227,F
186,NSAPM PRF SL KPI v2,customscript_nsapm_prf_sl_kpi_v2,SCRIPTLET,5,1228,F
187,NSAPM PRF SL Main,customscript_nsapm_prf_sl_main,SCRIPTLET,5,1226,F
188,NSAPM PTD SL Instances v2,customscript_nsapm_ptd_sl_instances_v2,SCRIPTLET,5,1235,F
189,NSAPM PTD SL Main,customscript_nsapm_ptd_sl_main,SCRIPTLET,5,1234,F
190,NSAPM PTD SL SS Details v2,customscript_nsapm_ptd_sl_ssdetails_v2,SCRIPTLET,5,1236,F
191,NSAPM PTS SL ETE Summary v2,customscript_nsapm_pts_sl_etesummary_v2,SCRIPTLET,5,1243,F
192,NSAPM PTS SL ETE Time v2,customscript_nsapm_pts_sl_etetime_v2,SCRIPTLET,5,1244,F
193,NSAPM PTS SL Main,customscript_nsapm_pts_sl_main,SCRIPTLET,5,1242,F
195,NSAPM PTS SL SS Detail v2,customscript_nsapm_pts_sl_ssdetail_v2,SCRIPTLET,5,1246,F
194,NSAPM PTS SL Setup v2,customscript_nsapm_pts_sl_setup_v2,SCRIPTLET,5,1245,F
196,NSAPM RPA SL Integration v2,customscript_nsapm_rpa_sl_integration_v2,SCRIPTLET,5,1253,F
197,NSAPM RPA SL Main,customscript_nsapm_rpa_sl_main,SCRIPTLET,5,1252,F
199,NSAPM RPA SL Oper Det Logs v2,customscript_nsapm_rpa_sl_operdetlogs_v2,SCRIPTLET,5,1255,F
198,NSAPM RPA SL Oper Details v2,customscript_nsapm_rpa_sl_operdetails_v2,SCRIPTLET,5,1254,F
200,NSAPM RPA SL Overview v2,customscript_nsapm_rpa_sl_overview_v2,SCRIPTLET,5,1256,F
201,NSAPM RPA SL Top Oper v2,customscript_nsapm_rpa_sl_topoper_v2,SCRIPTLET,5,1257,F
202,NSAPM RPM SL Main,customscript_nsapm_rpm_sl_main,SCRIPTLET,5,1263,F
203,NSAPM RPM SL Record Charts v2,customscript_nsapm_rpm_sl_rec_charts_v2,SCRIPTLET,5,1264,F
204,NSAPM RPM SL Record Tile v2,customscript_nsapm_rpm_sl_record_tile_v2,SCRIPTLET,5,1265,F
205,NSAPM RPM SL Setup Date Range v2,customscript_nsapm_rpm_sl_setup_date_v2,SCRIPTLET,5,1266,F
206,NSAPM RPM SL Setup General v2,customscript_nsapm_rpm_sl_setup_gen_v2,SCRIPTLET,5,1267,F
207,NSAPM RPM SL Setup Record Page v2,customscript_nsapm_rpm_sl_setup_rec_v2,SCRIPTLET,5,1268,F
208,NSAPM SCPM SL Concurrency Det,customscript_nsapm_scpm_sl_concurrdet,SCRIPTLET,5,1275,F
209,NSAPM SCPM SL Concurrency HM,customscript_nsapm_scpm_sl_concurrencyhm,SCRIPTLET,5,1276,F
210,NSAPM SCPM SL Deployments,customscript_nsapm_scpm_sl_deployments,SCRIPTLET,5,1277,F
211,NSAPM SCPM SL Elevated Prio,customscript_nsapm_scpm_sl_elevatedprio,SCRIPTLET,5,1278,F
212,NSAPM SCPM SL KPI,customscript_nsapm_scpm_sl_kpi,SCRIPTLET,5,1279,F
213,NSAPM SCPM SL Main,customscript_nsapm_scpm_sl_main,SCRIPTLET,5,1274,F
214,NSAPM SCPM SL Proc Settings,customscript_nsapm_scpm_sl_procsettings,SCRIPTLET,5,1280,F
215,NSAPM SCPM SL Queue Details,customscript_nsapm_scpm_sl_queuedetails,SCRIPTLET,5,1281,F
216,NSAPM SCPM SL Script Priority,customscript_nsapm_scpm_sl_scriptprio,SCRIPTLET,5,1282,F
217,NSAPM SCPM SL Statuses,customscript_nsapm_scpm_sl_statuses,SCRIPTLET,5,1283,F
218,NSAPM SCPM SL Utilization,customscript_nsapm_scpm_sl_utilization,SCRIPTLET,5,1284,F
219,NSAPM SL Record Types v2,customscript_nsapm_sl_recordtypes_v2,SCRIPTLET,5,1106,F
220,NSAPM SPA SL Main,customscript_nsapm_spa_sl_main,SCRIPTLET,5,1291,F
221,NSAPM SPA SL Tiles v2,customscript_nsapm_spa_sl_tiles_v2,SCRIPTLET,5,1292,F
222,NSAPM SPD SL Main,customscript_nsapm_spd_sl_main,SCRIPTLET,5,1298,F
223,NSAPM SPD SL SS Context v2,customscript_nsapm_spd_sl_sscontext_v2,SCRIPTLET,5,1299,F
224,NSAPM SPD SL SS Details v2,customscript_nsapm_spd_sl_ssdetails_v2,SCRIPTLET,5,1300,F
225,NSAPM SPD SL SS List v2,customscript_nsapm_spd_sl_sslist_v2,SCRIPTLET,5,1301,F
226,NSAPM SPD SL SS Logs v2,customscript_nsapm_spd_sl_sslogs_v2,SCRIPTLET,5,1302,F
227,NSAPM SPJD SL Deployment List,customscript_nsapm_spjd_sl_deploylist,SCRIPTLET,5,1309,F
228,NSAPM SPJD SL Instance Details,customscript_nsapm_spjd_sl_instancedet,SCRIPTLET,5,1310,F
229,NSAPM SPJD SL Main,customscript_nsapm_spjd_sl_main,SCRIPTLET,5,1308,F
230,NSAPM SSA SL Details v2,customscript_nsapm_ssa_sl_details_v2,SCRIPTLET,5,1317,F
231,NSAPM SSA SL Main,customscript_nsapm_ssa_sl_main,SCRIPTLET,5,1316,F
232,NSAPM SSA SL Perfchart v2,customscript_nsapm_ssa_sl_perfchart_v2,SCRIPTLET,5,1318,F
233,NSAPM SSA SL Scripts v2,customscript_nsapm_ssa_sl_scripts_v2,SCRIPTLET,5,1319,F
234,NSAPM SSA SL Summary v2,customscript_nsapm_ssa_sl_summary_v2,SCRIPTLET,5,1320,F
235,NSAPM WSA SL API v2,customscript_nsapm_wsa_sl_api_v2,SCRIPTLET,5,1327,F
236,NSAPM WSA SL Integration v2,customscript_nsapm_wsa_sl_integration_v2,SCRIPTLET,5,1328,F
237,NSAPM WSA SL KPI v2,customscript_nsapm_wsa_sl_kpi_v2,SCRIPTLET,5,1329,F
238,NSAPM WSA SL Main,customscript_nsapm_wsa_sl_main,SCRIPTLET,5,1326,F
239,NSAPM WSA SL Statuses v2,customscript_nsapm_wsa_sl_statuses_v2,SCRIPTLET,5,1330,F
240,NSAPM WSA SL Top Operations v2,customscript_nsapm_wsa_sl_topoper_v2,SCRIPTLET,5,1331,F
241,NSAPM WSA SL Top WSRP v2,customscript_nsapm_wsa_sl_topwsrp_v2,SCRIPTLET,5,1332,F
242,NSAPM WSA SL WSRP Details v2,customscript_nsapm_wsa_sl_wsrpdetails_v2,SCRIPTLET,5,1333,F
243,NSAPM WSOD SL KPI v2,customscript_nsapm_wsod_sl_kpi_v2,SCRIPTLET,5,1340,F
244,NSAPM WSOD SL Main,customscript_nsapm_wsod_sl_main,SCRIPTLET,5,1339,F
245,NSAPM WSOD SL Perf Details v2,customscript_nsapm_wsod_sl_perfdet_v2,SCRIPTLET,5,1341,F
246,NSAPM WSOD SL Top Rec Perf v2,customscript_nsapm_wsod_sl_toprecperf_v2,SCRIPTLET,5,1342,F
247,NSAPM WSOD SL WSO Logs v2,customscript_nsapm_wsod_sl_wsologs_v2,SCRIPTLET,5,1343,F
248,NSAPM WSOD SL WSRP Logs v2,customscript_nsapm_wsod_sl_wsrplogs_v2,SCRIPTLET,5,1344,F
82,Nacha setup page,customscript_nacha_setup_page,SCRIPTLET,5,1064,F
27,Navigation Portlet Su,customscript_nav_su_navigationportlet,SCRIPTLET,5,111,F
28,Navigation Role Mass Update Su,customscript_nav_su_rolemassupdate,SCRIPTLET,5,109,F
580,New v. Print Delivery Suitelet,customscript580,SCRIPTLET,5,5208,F
276,Org Browser Backend Su,customscript_ob_org_browser_backend_su,SCRIPTLET,5,2452,F
277,Org Browser UI Su,customscript_ob_org_browser_su,SCRIPTLET,5,2453,F
5847,PL AR Search Builder,customscript_pl_ar_search_builder,SCRIPTLET,17891,1762915,F
2829,PL Cancel REQ SL,customscript_pl_cancelreq_sl,SCRIPTLET,8,1012908,F
844,PL Create Item List Suitelet,customscript_pl_create_item_list_sl,SCRIPTLET,2768,100511,F
2818,PL Email Inbound SL,customscript_pl_email_inbound_sl,SCRIPTLET,8,1000194,F
847,PL IFUL Pallet Label SL,customscript847,SCRIPTLET,8,108573,T
839,PL Pallet Label SL,customscript839,SCRIPTLET,8,90079,T
1107,PL Sales Order Job Label SL,customscript1107,SCRIPTLET,8,250437,F
1101,PL Showroom Tags SL,customscript1101,SCRIPTLET,8,236009,F
77,Payment Batch Selection,customscript_8859_batch_selection_main,SCRIPTLET,5,1071,F
104,Payment Batch Selection Main,customscript_2663_batch_selection_main_s,SCRIPTLET,5,1029,F
1075,Payment Batch Selection SS2,customscript_15767_batch_selection_su,SCRIPTLET,-5,1071,F
92,Payment Portal AP Suitelet,customscript_2663_batch_selection_ap_s,SCRIPTLET,5,981,F
1069,Payment Portal AP Suitelet SS2,customscript_15767_batch_selection_ap_su,SCRIPTLET,-5,193429,F
818,Pl Rec Summ SL,customscript818,SCRIPTLET,8,64279,F
1071,Positive Pay Suitelet SS2,customscript_15767_positive_pay_su,SCRIPTLET,-5,193422,F
2838,Premier Kill Queue SL,customscript_pl_killqueue,SCRIPTLET,8,1065032,F
2792,Print Inbound Shipment | Labels SL View,customscript_mag_sl_print_label_form,SCRIPTLET,5,991934,F
286,Print Item Labels,customscript5,SCRIPTLET,5,2468,F
301,Print Item Labels - Consolidation,customscript301,SCRIPTLET,5,2639,T
310,Print Picking,customscript155,SCRIPTLET,5,2648,F
821,Project Management/Fulfill SL,customscript821,SCRIPTLET,5,66719,F
2427,RAC SU Transaction Search,customscript_rac_su_transactionsearch,SCRIPTLET,17891,911525,F
2428,RAC Select Transaction Line,customscript_rac_su_transactionline,SCRIPTLET,17891,911528,F
829,Receiving Report SL Call,customscript829,SCRIPTLET,8,78148,F
577,Robson Estimate Suitelet,customscript577,SCRIPTLET,5,5205,F
512,SCM Admin Background Process Su,customscript_scm_su_admin_bgp,SCRIPTLET,4,4101,F
522,SCM CPN Cleaner Su,customscript_scm_cpn_su_cleaner,SCRIPTLET,4,4121,F
516,SCM Delete Report Status Su,customscript_scm_su_deletereportstatus,SCRIPTLET,4,4146,F
514,SCM Dictionary Loader,customscript_scm_dictionary_loader_su,SCRIPTLET,4,4137,F
511,SCM Get Domain,customscript_scm_get_domain_su,SCRIPTLET,4,4114,F
506,SCM LC Item Template Mapping Redirect Su,customscript_scm_lc_su_itemmaprdrct,SCRIPTLET,4,4096,F
521,SCM Landing Page SU,customscript_scm_landing_page_su,SCRIPTLET,4,4155,F
507,SCM Preferences Su v2,customscript_scm_su_preferences,SCRIPTLET,4,4167,F
515,SCM Print Count Sheet Su,customscript_scm_su_printcountsheet,SCRIPTLET,4,4084,F
523,SCM Print Dispatch List Su,customscript_scm_su_printdispatchlist,SCRIPTLET,4,4158,F
513,SCM Print EOD Shipping Su,customscript_scm_su_printeodshipping,SCRIPTLET,4,4126,F
524,SCM Print Mfg Traveler Su,customscript_scm_su_printtraveler,SCRIPTLET,4,4116,F
508,SCM Report Status Su,customscript_scm_su_reportstatus,SCRIPTLET,4,4145,F
510,SCM View PDF File Su,customscript_scm_su_viewpdffile,SCRIPTLET,4,4109,F
1928,STE Data Provisioning,customscript_ste_sl_dataprovisioning,SCRIPTLET,17891,799464,F
1942,STE OSS Setup,customscript_ste_sl_oss_setup,SCRIPTLET,17891,799451,F
1940,STE OSS Setup List,customscript_ste_sl_oss_setup_list,SCRIPTLET,17891,799450,F
1945,STE SL Backend Admin,customscript_ste_sl_backend_admin,SCRIPTLET,17891,799399,F
1946,STE SL Backend Restricted,customscript_ste_sl_backend_restricted,SCRIPTLET,17891,799455,F
1933,STE SL EXEMPTION CERTIFICATES LIST,customscript_ste_sl_exempt_cert_list,SCRIPTLET,17891,799444,F
1931,STE SL Exemption Certificate Detail,customscript_ste_sl_exempt_cert_detail,SCRIPTLET,17891,799421,F
1926,STE SL Item Taxability Rules Detail,customscript_ste_sl_item_tax_rules_det,SCRIPTLET,17891,799432,F
1925,STE SL Item Taxability Rules List,customscript_ste_sl_item_tax_rules_list,SCRIPTLET,17891,799445,F
3179,STE SL Item Taxability Setup Detail,customscript_ste_sl_item_tax_setup_det,SCRIPTLET,-5,1243940,F
3178,STE SL Item Taxability Setup List,customscript_ste_sl_item_tax_setup_list,SCRIPTLET,-5,1243939,F
1929,STE SL OSS Tax Schedule Detail,customscript_ste_sl_oss_taxsched_detail,SCRIPTLET,17891,799463,F
1941,STE SL OSS Tax Schedule List,customscript_ste_sl_oss_taxsched_list,SCRIPTLET,17891,799395,F
